Recap results for each fold:


====================== Fold 0 ====================== 
Saving model in /Users/lfoppiano/development/projects/grobid/grobid-home/tmp/material_nfold_0_faleffqznd.wapiti
Training input data: /Users/lfoppiano/development/projects/grobid/grobid-home/tmp/material4430465112287362039.train
Evaluation input data: /Users/lfoppiano/development/projects/grobid/grobid-home/tmp/material219957325820222084.test
=== START RAW RESULTS ===
CdRe	cdre	C	Cd	CdR	CdRe	e	Re	dRe	CdRe	INITCAP	NODIGIT	0	NOPUNCT	CdRe	XxXXx	XxXx	I-<formula>	I-<formula>

La	la	L	La	La	La	a	La	La	La	INITCAP	NODIGIT	0	NOPUNCT	La	Xx	Xx	I-<name>	I-<name>
metal	metal	m	me	met	meta	l	al	tal	etal	NOCAPS	NODIGIT	0	NOPUNCT	metal	xxxx	x	<name>	<name>

optimally	optimally	o	op	opt	opti	y	ly	lly	ally	NOCAPS	NODIGIT	0	NOPUNCT	optimally	xxxx	x	I-<doping>	I-<doping>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<doping>	<doping>
doped	doped	d	do	dop	dope	d	ed	ped	oped	NOCAPS	NODIGIT	0	NOPUNCT	doped	xxxx	x	<doping>	<doping>
Bi	bi	B	Bi	Bi	Bi	i	Bi	Bi	Bi	INITCAP	NODIGIT	0	NOPUNCT	Bi	Xx	Xx	I-<name>	I-<name>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<name>	<name>
2212	2212	2	22	221	2212	2	12	212	2212	NOCAPS	ALLDIGIT	0	NOPUNCT	XXXX	dddd	d	<name>	<name>

Mg	mg	M	Mg	Mg	Mg	g	Mg	Mg	Mg	INITCAP	NODIGIT	0	NOPUNCT	Mg	Xx	Xx	I-<formula>	I-<formula>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
00	00	0	00	00	00	0	00	00	00	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<formula>	<formula>
B	b	B	B	B	B	B	B	B	B	ALLCAPS	NODIGIT	1	NOPUNCT	B	X	X	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

LaOFeAs	laofeas	L	La	LaO	LaOF	s	As	eAs	FeAs	INITCAP	NODIGIT	0	NOPUNCT	LaOFeAs	XxXxXx	XxXxXx	I-<formula>	I-<formula>

YBCO	ybco	Y	YB	YBC	YBCO	O	CO	BCO	YBCO	ALLCAPS	NODIGIT	0	NOPUNCT	YBCO	XXXX	X	I-<name>	I-<name>

La	la	L	La	La	La	a	La	La	La	INITCAP	NODIGIT	0	NOPUNCT	La	Xx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
−	−	−	−	−	−	−	−	−	−	ALLCAPS	NODIGIT	1	HYPHEN	−	−	−	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
CuO	cuo	C	Cu	CuO	CuO	O	uO	CuO	CuO	INITCAP	NODIGIT	0	NOPUNCT	CuO	XxX	XxX	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

RBa	rba	R	RB	RBa	RBa	a	Ba	RBa	RBa	INITCAP	NODIGIT	0	NOPUNCT	RBa	XXx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Cu	cu	C	Cu	Cu	Cu	u	Cu	Cu	Cu	INITCAP	NODIGIT	0	NOPUNCT	Cu	Xx	Xx	<formula>	<formula>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
7	7	7	7	7	7	7	7	7	7	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
(	(	(	(	(	(	(	(	(	(	ALLCAPS	NODIGIT	1	OPENBRACKET	(	(	(	<other>	<other>
R	r	R	R	R	R	R	R	R	R	ALLCAPS	NODIGIT	1	NOPUNCT	R	X	X	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
rare	rare	r	ra	rar	rare	e	re	are	rare	NOCAPS	NODIGIT	0	NOPUNCT	rare	xxxx	x	I-<value>	I-<value>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<value>	<value>
earth	earth	e	ea	ear	eart	h	th	rth	arth	NOCAPS	NODIGIT	0	NOPUNCT	earth	xxxx	x	<value>	<value>
)	)	)	)	)	)	)	)	)	)	ALLCAPS	NODIGIT	1	ENDBRACKET	)	)	)	<other>	<other>

Rare	rare	R	Ra	Rar	Rare	e	re	are	Rare	INITCAP	NODIGIT	0	NOPUNCT	Rare	Xxxx	Xx	I-<doping>	I-<doping>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<doping>	<doping>
earth	earth	e	ea	ear	eart	h	th	rth	arth	NOCAPS	NODIGIT	0	NOPUNCT	earth	xxxx	x	<doping>	<doping>
(	(	(	(	(	(	(	(	(	(	ALLCAPS	NODIGIT	1	OPENBRACKET	(	(	(	<doping>	<doping>
Nd	nd	N	Nd	Nd	Nd	d	Nd	Nd	Nd	INITCAP	NODIGIT	0	NOPUNCT	Nd	Xx	Xx	<doping>	<doping>
or	or	o	or	or	or	r	or	or	or	NOCAPS	NODIGIT	0	NOPUNCT	or	xx	x	<doping>	<other>
Eu	eu	E	Eu	Eu	Eu	u	Eu	Eu	Eu	INITCAP	NODIGIT	0	NOPUNCT	Eu	Xx	Xx	<doping>	<other>
)	)	)	)	)	)	)	)	)	)	ALLCAPS	NODIGIT	1	ENDBRACKET	)	)	)	<doping>	<other>
doping	doping	d	do	dop	dopi	g	ng	ing	ping	NOCAPS	NODIGIT	0	NOPUNCT	doping	xxxx	x	<other>	<other>
for	for	f	fo	for	for	r	or	for	for	NOCAPS	NODIGIT	0	NOPUNCT	for	xxx	x	<other>	<other>
LSCO	lsco	L	LS	LSC	LSCO	O	CO	SCO	LSCO	ALLCAPS	NODIGIT	0	NOPUNCT	LSCO	XXXX	X	I-<name>	I-<name>
(	(	(	(	(	(	(	(	(	(	ALLCAPS	NODIGIT	1	OPENBRACKET	(	(	(	<other>	<other>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
12	12	1	12	12	12	2	12	12	12	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<value>	<value>
)	)	)	)	)	)	)	)	)	)	ALLCAPS	NODIGIT	1	ENDBRACKET	)	)	)	<other>	<other>

δ	δ	δ	δ	δ	δ	δ	δ	δ	δ	NOCAPS	NODIGIT	1	NOPUNCT	δ	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
14	14	1	14	14	14	4	14	14	14	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<value>	<value>

x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
<	<	<	<	<	<	<	<	<	<	ALLCAPS	NODIGIT	1	NOPUNCT	<	<	<	I-<value>	I-<value>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<value>	<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
80	80	8	80	80	80	0	80	80	80	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<value>	<value>

LNSCO	lnsco	L	LN	LNS	LNSC	O	CO	SCO	NSCO	ALLCAPS	NODIGIT	0	NOPUNCT	LNSCO	XXXX	X	I-<name>	I-<name>
with	with	w	wi	wit	with	h	th	ith	with	NOCAPS	NODIGIT	0	NOPUNCT	with	xxxx	x	<other>	<other>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
12	12	1	12	12	12	2	12	12	12	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<value>	<value>

Cd	cd	C	Cd	Cd	Cd	d	Cd	Cd	Cd	INITCAP	NODIGIT	0	NOPUNCT	Cd	Xx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Re	re	R	Re	Re	Re	e	Re	Re	Re	INITCAP	NODIGIT	0	NOPUNCT	Re	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
7	7	7	7	7	7	7	7	7	7	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Zr	zr	Z	Zr	Zr	Zr	r	Zr	Zr	Zr	INITCAP	NODIGIT	0	NOPUNCT	Zr	Xx	Xx	I-<formula>	I-<formula>
5	5	5	5	5	5	5	5	5	5	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Ge	ge	G	Ge	Ge	Ge	e	Ge	Ge	Ge	INITCAP	NODIGIT	0	NOPUNCT	Ge	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
5	5	5	5	5	5	5	5	5	5	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Pt	pt	P	Pt	Pt	Pt	t	Pt	Pt	Pt	INITCAP	NODIGIT	0	NOPUNCT	Pt	Xx	Xx	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
5	5	5	5	5	5	5	5	5	5	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Y	y	Y	Y	Y	Y	Y	Y	Y	Y	ALLCAPS	NODIGIT	1	NOPUNCT	Y	X	X	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
5	5	5	5	5	5	5	5	5	5	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<value>	<value>

RbOs	rbos	R	Rb	RbO	RbOs	s	Os	bOs	RbOs	INITCAP	NODIGIT	0	NOPUNCT	RbOs	XxXXx	XxXx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
6	6	6	6	6	6	6	6	6	6	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

polycrystalline	polycrystalline	p	po	pol	poly	e	ne	ine	line	NOCAPS	NODIGIT	0	NOPUNCT	polycrystalline	xxxx	x	I-<shape>	I-<shape>
La	la	L	La	La	La	a	La	La	La	INITCAP	NODIGIT	0	NOPUNCT	La	Xx	Xx	I-<formula>	I-<formula>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
985	985	9	98	985	985	5	85	985	985	NOCAPS	ALLDIGIT	0	NOPUNCT	XXX	ddd	d	<formula>	<formula>
Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
015	015	0	01	015	015	5	15	015	015	NOCAPS	ALLDIGIT	0	NOPUNCT	XXX	ddd	d	<formula>	<formula>
CuO	cuo	C	Cu	CuO	CuO	O	uO	CuO	CuO	INITCAP	NODIGIT	0	NOPUNCT	CuO	XxX	XxX	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
+	+	+	+	+	+	+	+	+	+	ALLCAPS	NODIGIT	1	NOPUNCT	+	+	+	<formula>	<formula>
δ	δ	δ	δ	δ	δ	δ	δ	δ	δ	NOCAPS	NODIGIT	1	NOPUNCT	δ	x	x	<formula>	<formula>

Y	y	Y	Y	Y	Y	Y	Y	Y	Y	ALLCAPS	NODIGIT	1	NOPUNCT	Y	X	X	I-<formula>	I-<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Pr	pr	P	Pr	Pr	Pr	r	Pr	Pr	Pr	INITCAP	NODIGIT	0	NOPUNCT	Pr	Xx	Xx	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
6	6	6	6	6	6	6	6	6	6	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Ba	ba	B	Ba	Ba	Ba	a	Ba	Ba	Ba	INITCAP	NODIGIT	0	NOPUNCT	Ba	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Cu	cu	C	Cu	Cu	Cu	u	Cu	Cu	Cu	INITCAP	NODIGIT	0	NOPUNCT	Cu	Xx	Xx	<formula>	<formula>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
7	7	7	7	7	7	7	7	7	7	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
(	(	(	(	(	(	(	(	(	(	ALLCAPS	NODIGIT	1	OPENBRACKET	(	(	(	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<value>	<value>
≤	≤	≤	≤	≤	≤	≤	≤	≤	≤	ALLCAPS	NODIGIT	1	NOPUNCT	≤	≤	≤	<value>	<value>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
≤	≤	≤	≤	≤	≤	≤	≤	≤	≤	ALLCAPS	NODIGIT	1	NOPUNCT	≤	≤	≤	I-<value>	I-<value>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<value>	<value>
)	)	)	)	)	)	)	)	)	)	ALLCAPS	NODIGIT	1	ENDBRACKET	)	)	)	<other>	<other>

Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
NdCoCu	ndcocu	N	Nd	NdC	NdCo	u	Cu	oCu	CoCu	INITCAP	NODIGIT	0	NOPUNCT	NdCoCu	XxXxXx	XxXxXx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
7	7	7	7	7	7	7	7	7	7	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

SnSb	snsb	S	Sn	SnS	SnSb	b	Sb	nSb	SnSb	INITCAP	NODIGIT	0	NOPUNCT	SnSb	XxXXx	XxXx	I-<formula>	I-<formula>

LiTi	liti	L	Li	LiT	LiTi	i	Ti	iTi	LiTi	INITCAP	NODIGIT	0	NOPUNCT	LiTi	XxXXx	XxXx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

MgB	mgb	M	Mg	MgB	MgB	B	gB	MgB	MgB	INITCAP	NODIGIT	0	NOPUNCT	MgB	XxX	XxX	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Na	na	N	Na	Na	Na	a	Na	Na	Na	INITCAP	NODIGIT	0	NOPUNCT	Na	Xx	Xx	I-<formula>	I-<formula>
z	z	z	z	z	z	z	z	z	z	NOCAPS	NODIGIT	1	NOPUNCT	z	x	x	<formula>	<formula>
'	'	'	'	'	'	'	'	'	'	ALLCAPS	NODIGIT	1	QUOTE	'	'	'	<formula>	<formula>
Co	co	C	Co	Co	Co	o	Co	Co	Co	INITCAP	NODIGIT	0	NOPUNCT	Co	Xx	Xx	<formula>	<formula>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Ir	ir	I	Ir	Ir	Ir	r	Ir	Ir	Ir	INITCAP	NODIGIT	0	NOPUNCT	Ir	Xx	Xx	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Nd	nd	N	Nd	Nd	Nd	d	Nd	Nd	Nd	INITCAP	NODIGIT	0	NOPUNCT	Nd	Xx	Xx	I-<formula>	I-<formula>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
:	:	:	:	:	:	:	:	:	:	ALLCAPS	NODIGIT	1	PUNCT	:	:	:	<formula>	<formula>
85	85	8	85	85	85	5	85	85	85	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<formula>	<formula>
Ce	ce	C	Ce	Ce	Ce	e	Ce	Ce	Ce	INITCAP	NODIGIT	0	NOPUNCT	Ce	Xx	Xx	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
:	:	:	:	:	:	:	:	:	:	ALLCAPS	NODIGIT	1	PUNCT	:	:	:	<formula>	<formula>
15	15	1	15	15	15	5	15	15	15	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<formula>	<formula>
CuO	cuo	C	Cu	CuO	CuO	O	uO	CuO	CuO	INITCAP	NODIGIT	0	NOPUNCT	CuO	XxX	XxX	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Sn	sn	S	Sn	Sn	Sn	n	Sn	Sn	Sn	INITCAP	NODIGIT	0	NOPUNCT	Sn	Xx	Xx	I-<formula>	I-<formula>

Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Nd	nd	N	Nd	Nd	Nd	d	Nd	Nd	Nd	INITCAP	NODIGIT	0	NOPUNCT	Nd	Xx	Xx	<formula>	<formula>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
5	5	5	5	5	5	5	5	5	5	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Ce	ce	C	Ce	Ce	Ce	e	Ce	Ce	Ce	INITCAP	NODIGIT	0	NOPUNCT	Ce	Xx	Xx	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
5	5	5	5	5	5	5	5	5	5	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
NbCu	nbcu	N	Nb	NbC	NbCu	u	Cu	bCu	NbCu	INITCAP	NODIGIT	0	NOPUNCT	NbCu	XxXXx	XxXx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
10	10	1	10	10	10	0	10	10	10	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<formula>	<formula>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<formula>	<formula>
δ	δ	δ	δ	δ	δ	δ	δ	δ	δ	NOCAPS	NODIGIT	1	NOPUNCT	δ	x	x	<formula>	<formula>

YBa	yba	Y	YB	YBa	YBa	a	Ba	YBa	YBa	INITCAP	NODIGIT	0	NOPUNCT	YBa	XXx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Cu	cu	C	Cu	Cu	Cu	u	Cu	Cu	Cu	INITCAP	NODIGIT	0	NOPUNCT	Cu	Xx	Xx	<formula>	<formula>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
7	7	7	7	7	7	7	7	7	7	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Nd	nd	N	Nd	Nd	Nd	d	Nd	Nd	Nd	INITCAP	NODIGIT	0	NOPUNCT	Nd	Xx	Xx	I-<formula>	I-<formula>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
85	85	8	85	85	85	5	85	85	85	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<formula>	<formula>
Ce	ce	C	Ce	Ce	Ce	e	Ce	Ce	Ce	INITCAP	NODIGIT	0	NOPUNCT	Ce	Xx	Xx	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
